,Store,Product,week_of_year,Base Price,Price,promotion,Is_Holiday,Weekly_Units_Sold
2180,_6,_1,_40,9.99,9.99,0,0,151
2181,_6,_1,_41,9.99,9.99,0,0,169
2182,_6,_1,_42,9.99,9.99,0,0,196
2183,_6,_1,_43,9.99,9.99,0,0,252
2184,_6,_1,_44,9.99,9.99,0,0,231
2185,_6,_1,_45,9.99,9.99,0,0,133
2186,_6,_1,_46,9.99,9.99,0,0,133
2187,_6,_1,_47,9.99,9.99,0,1,136
2188,_6,_1,_48,9.99,9.99,0,0,166
2189,_6,_1,_49,9.99,9.99,0,0,242
2190,_6,_1,_50,9.99,9.99,0,0,340
2191,_6,_1,_51,9.99,9.99,0,0,385
2192,_6,_1,_52,9.99,9.99,0,1,131
2193,_6,_1,_1,10.99,10.99,0,0,81
2194,_6,_1,_2,10.99,10.99,0,0,86
2195,_6,_1,_3,10.99,10.99,0,0,95
2196,_6,_1,_4,10.99,10.99,0,0,99
2197,_6,_1,_5,10.99,8.79,1,0,181
2198,_6,_1,_6,10.99,8.79,1,1,279
2199,_6,_1,_7,10.99,8.79,1,0,327
2200,_6,_1,_8,10.99,8.79,1,0,137
2201,_6,_1,_9,10.99,10.99,0,0,97
2202,_6,_1,_10,10.99,10.99,0,0,107
2203,_6,_1,_11,10.99,10.99,0,0,117
2204,_6,_1,_12,10.99,10.99,0,0,105
2205,_6,_1,_13,10.99,10.99,0,0,123
2206,_6,_1,_14,10.99,10.99,0,0,135
2207,_6,_1,_15,10.99,10.99,0,0,155
2208,_6,_1,_16,10.99,10.99,0,0,316
2209,_6,_1,_17,10.99,10.99,0,0,239
2210,_6,_1,_18,10.99,8.79,1,0,154
2211,_6,_1,_19,10.99,8.79,1,0,133
2212,_6,_1,_20,10.99,8.79,1,0,135
2213,_6,_1,_21,10.99,8.79,1,0,141
2214,_6,_1,_22,10.99,10.99,0,0,103
2215,_6,_1,_23,10.99,10.99,0,0,105
2216,_6,_1,_24,10.99,10.99,0,0,99
2217,_6,_1,_25,10.99,10.99,0,0,112
2218,_6,_1,_26,10.99,10.99,0,0,113
2219,_6,_1,_27,10.99,10.99,0,0,113
2220,_6,_1,_28,10.99,10.99,0,0,110
2221,_6,_1,_29,10.99,10.99,0,0,103
2222,_6,_1,_30,10.99,10.99,0,0,97
2223,_6,_1,_31,10.99,10.99,0,0,107
2224,_6,_1,_32,10.99,10.99,0,0,97
2225,_6,_1,_33,10.99,10.99,0,0,101
2226,_6,_1,_34,10.99,10.99,0,0,91
2227,_6,_1,_35,10.99,10.99,0,0,99
2228,_6,_1,_36,10.99,10.99,0,1,107
2229,_6,_1,_37,10.99,10.99,0,0,105
2230,_6,_1,_38,10.99,10.99,0,0,104
2231,_6,_1,_39,10.99,10.99,0,0,115
2232,_6,_1,_40,10.99,10.99,0,0,129
2233,_6,_1,_41,10.99,10.99,0,0,139
2234,_6,_1,_42,10.99,10.99,0,0,163
2235,_6,_1,_43,10.99,10.99,0,0,213
2236,_6,_1,_44,10.99,10.99,0,0,237
2237,_6,_1,_45,10.99,10.99,0,0,103
2238,_6,_1,_46,10.99,10.99,0,0,118
2239,_6,_1,_47,10.99,10.99,0,1,126
2240,_6,_1,_48,10.99,10.99,0,0,159
2241,_6,_1,_49,10.99,10.99,0,0,214
2242,_6,_1,_50,10.99,10.99,0,0,299
2243,_6,_1,_51,10.99,10.99,0,0,329
2244,_6,_1,_52,10.99,10.99,0,1,147
2245,_6,_1,_1,10.99,10.99,0,0,91
2246,_6,_1,_2,10.99,10.99,0,0,101
2247,_6,_1,_3,10.99,10.99,0,0,105
2248,_6,_1,_4,10.99,10.99,0,0,112
2249,_6,_1,_5,10.99,8.79,1,0,195
2250,_6,_1,_6,10.99,8.79,1,1,271
2251,_6,_1,_7,10.99,8.79,1,0,418
2252,_6,_1,_8,10.99,8.79,1,0,163
2253,_6,_1,_9,10.99,10.99,0,0,112
2254,_6,_1,_10,10.99,10.99,0,0,121
2255,_6,_1,_11,10.99,10.99,0,0,145
2256,_6,_1,_12,10.99,10.99,0,0,149
2257,_6,_1,_13,10.99,10.99,0,0,173
2258,_6,_1,_14,10.99,10.99,0,0,331
2259,_6,_1,_15,10.99,10.99,0,0,249
2260,_6,_1,_16,10.99,10.99,0,0,100
2261,_6,_1,_17,10.99,10.99,0,0,93
2262,_6,_1,_18,10.99,8.79,1,0,157
2263,_6,_1,_19,10.99,8.79,1,0,158
2264,_6,_1,_20,10.99,8.79,1,0,167
2265,_6,_1,_21,10.99,8.79,1,0,168
2266,_6,_1,_22,10.99,10.99,0,0,111
2267,_6,_1,_23,10.99,10.99,0,0,115
2268,_6,_1,_24,10.99,10.99,0,0,117
2269,_6,_1,_25,10.99,10.99,0,0,115
2270,_6,_1,_26,10.99,10.99,0,0,117
2271,_6,_1,_27,10.99,10.99,0,0,133
2272,_6,_1,_28,10.99,10.99,0,0,119
2273,_6,_1,_29,10.99,10.99,0,0,113
2274,_6,_1,_30,10.99,10.99,0,0,99
2275,_6,_1,_31,10.99,10.99,0,0,107
2276,_6,_1,_32,10.99,10.99,0,0,97
2277,_6,_1,_33,10.99,10.99,0,0,99
2278,_6,_1,_34,10.99,10.99,0,0,95
2279,_6,_1,_35,10.99,10.99,0,0,99
2280,_6,_1,_36,10.99,10.99,0,1,107
2281,_6,_1,_37,10.99,10.99,0,0,109
2282,_6,_1,_38,10.99,10.99,0,0,111
2283,_6,_1,_39,10.99,10.99,0,0,106
2284,_6,_1,_40,10.99,10.99,0,0,127
2285,_6,_1,_41,10.99,10.99,0,0,139
2286,_6,_1,_42,10.99,10.99,0,0,160
2287,_6,_1,_43,10.99,10.99,0,0,177
2288,_6,_2,_5,5.99,5.99,0,0,339
2289,_6,_2,_6,5.99,5.99,0,1,310
2290,_6,_2,_7,5.99,5.99,0,0,321
2291,_6,_2,_8,5.99,5.99,0,0,307
2292,_6,_2,_9,5.99,5.99,0,0,353
2293,_6,_2,_10,5.99,5.99,0,0,327
2294,_6,_2,_11,5.99,5.99,0,0,335
2295,_6,_2,_12,5.99,5.99,0,0,300
2296,_6,_2,_13,5.99,4.01,1,0,629
2297,_6,_2,_14,5.99,4.01,1,0,629
2298,_6,_2,_15,5.99,4.01,1,0,605
2299,_6,_2,_16,5.99,4.01,1,0,597
2300,_6,_2,_17,5.99,4.01,1,0,591
2301,_6,_2,_18,5.99,5.99,0,0,349
2302,_6,_2,_19,5.99,5.99,0,0,318
2303,_6,_2,_20,5.99,5.99,0,0,340
2304,_6,_2,_21,5.99,5.99,0,0,351
2305,_6,_2,_22,5.99,5.99,0,0,389
2306,_6,_2,_23,5.99,5.99,0,0,375
2307,_6,_2,_24,5.99,5.99,0,0,360
2308,_6,_2,_25,5.99,5.99,0,0,357
2309,_6,_2,_26,5.99,4.01,1,0,691
2310,_6,_2,_27,5.99,4.01,1,0,652
2311,_6,_2,_28,5.99,4.01,1,0,671
2312,_6,_2,_29,5.99,4.01,1,0,679
2313,_6,_2,_30,5.99,4.01,1,0,641
2314,_6,_2,_31,5.99,5.99,0,0,367
2315,_6,_2,_32,5.99,5.99,0,0,346
2316,_6,_2,_33,5.99,5.99,0,0,358
2317,_6,_2,_34,5.99,5.99,0,0,347
2318,_6,_2,_35,5.99,5.99,0,0,331
2319,_6,_2,_36,5.99,5.99,0,1,313
2320,_6,_2,_37,5.99,5.99,0,0,287
2321,_6,_2,_38,5.99,5.99,0,0,286
2322,_6,_2,_39,5.99,5.99,0,0,293
2323,_6,_2,_40,5.99,5.99,0,0,288
2324,_6,_2,_41,5.99,5.99,0,0,293
2325,_6,_2,_42,5.99,5.99,0,0,291
2326,_6,_2,_43,5.99,5.99,0,0,295
2327,_6,_2,_44,5.99,5.99,0,0,297
2328,_6,_2,_45,5.99,5.99,0,0,289
2329,_6,_2,_46,5.99,5.99,0,0,298
2330,_6,_2,_47,5.99,5.99,0,1,343
2331,_6,_2,_48,5.99,5.99,0,0,331
2332,_6,_2,_49,5.99,5.99,0,0,327
2333,_6,_2,_50,5.99,5.99,0,0,356
2334,_6,_2,_51,5.99,5.99,0,0,473
2335,_6,_2,_52,5.99,5.99,0,1,281
2336,_6,_2,_1,5.99,5.99,0,0,298
2337,_6,_2,_2,5.99,5.99,0,0,277
2338,_6,_2,_3,5.99,5.99,0,0,269
2339,_6,_2,_4,5.99,5.99,0,0,263
2340,_6,_2,_5,5.99,5.99,0,0,293
2341,_6,_2,_6,5.99,5.99,0,1,307
2342,_6,_2,_7,5.99,5.99,0,0,313
2343,_6,_2,_8,5.99,5.99,0,0,307
2344,_6,_2,_9,5.99,5.99,0,0,325
2345,_6,_2,_10,5.99,5.99,0,0,323
2346,_6,_2,_11,5.99,5.99,0,0,345
2347,_6,_2,_12,5.99,5.99,0,0,313
2348,_6,_2,_13,5.99,4.01,1,0,557
2349,_6,_2,_14,5.99,4.01,1,0,569
2350,_6,_2,_15,5.99,4.01,1,0,553
2351,_6,_2,_16,5.99,4.01,1,0,606
2352,_6,_2,_17,5.99,4.01,1,0,583
2353,_6,_2,_18,5.99,5.99,0,0,316
2354,_6,_2,_19,5.99,5.99,0,0,315
2355,_6,_2,_20,5.99,5.99,0,0,304
2356,_6,_2,_21,5.99,5.99,0,0,331
2357,_6,_2,_22,5.99,5.99,0,0,376
2358,_6,_2,_23,5.99,5.99,0,0,357
2359,_6,_2,_24,5.99,5.99,0,0,338
2360,_6,_2,_25,5.99,5.99,0,0,327
2361,_6,_2,_26,5.99,4.01,1,0,654
2362,_6,_2,_27,5.99,4.01,1,0,673
2363,_6,_2,_28,5.99,4.01,1,0,624
2364,_6,_2,_29,5.99,4.01,1,0,672
2365,_6,_2,_30,5.99,4.01,1,0,618
2366,_6,_2,_31,5.99,5.99,0,0,370
2367,_6,_2,_32,5.99,5.99,0,0,341
2368,_6,_2,_33,5.99,5.99,0,0,345
2369,_6,_2,_34,5.99,5.99,0,0,344
2370,_6,_2,_35,5.99,5.99,0,0,314
2371,_6,_2,_36,5.99,5.99,0,1,347
2372,_6,_2,_37,5.99,5.99,0,0,313
2373,_6,_2,_38,5.99,5.99,0,0,305
2374,_6,_2,_39,5.99,5.99,0,0,287
2375,_6,_2,_40,5.99,5.99,0,0,337
2376,_6,_2,_41,5.99,5.99,0,0,298
2377,_6,_2,_42,5.99,5.99,0,0,301
2378,_6,_2,_43,5.99,5.99,0,0,295
2379,_6,_2,_44,5.99,5.99,0,0,319
2380,_6,_2,_45,5.99,5.99,0,0,325
2381,_6,_2,_46,5.99,5.99,0,0,318
2382,_6,_2,_47,5.99,5.99,0,1,346
2383,_6,_2,_48,5.99,5.99,0,0,317
2384,_6,_2,_49,5.99,5.99,0,0,360
2385,_6,_2,_50,5.99,5.99,0,0,389
2386,_6,_2,_51,5.99,5.99,0,0,533
2387,_6,_2,_52,5.99,5.99,0,1,322
2388,_6,_2,_1,6.99,6.99,0,0,273
2389,_6,_2,_2,6.99,6.99,0,0,259
2390,_6,_2,_3,6.99,6.99,0,0,256
2391,_6,_2,_4,6.99,6.99,0,0,237
2392,_6,_2,_5,6.99,6.99,0,0,276
2393,_6,_2,_6,6.99,6.99,0,1,288
2394,_6,_2,_7,6.99,6.99,0,0,278
2395,_6,_2,_8,6.99,6.99,0,0,277
2396,_6,_2,_9,6.99,6.99,0,0,305
2397,_6,_2,_10,6.99,6.99,0,0,292
2398,_6,_2,_11,6.99,6.99,0,0,309
2399,_6,_2,_12,6.99,6.99,0,0,269
2400,_6,_2,_13,6.99,6.99,0,0,269
2401,_6,_2,_14,6.99,4.68,1,0,566
2402,_6,_2,_15,6.99,4.68,1,0,489
2403,_6,_2,_16,6.99,4.68,1,0,489
2404,_6,_2,_17,6.99,4.68,1,0,498
2405,_6,_2,_18,6.99,6.99,0,0,292
2406,_6,_2,_19,6.99,6.99,0,0,279
2407,_6,_2,_20,6.99,6.99,0,0,265
2408,_6,_2,_21,6.99,6.99,0,0,287
2409,_6,_2,_22,6.99,6.99,0,0,305
2410,_6,_2,_23,6.99,6.99,0,0,320
2411,_6,_2,_24,6.99,6.99,0,0,308
2412,_6,_2,_25,6.99,6.99,0,0,314
2413,_6,_2,_26,6.99,6.99,0,0,304
2414,_6,_2,_27,6.99,4.68,1,0,621
2415,_6,_2,_28,6.99,4.68,1,0,533
2416,_6,_2,_29,6.99,4.68,1,0,553
2417,_6,_2,_30,6.99,4.68,1,0,533
2418,_6,_2,_31,6.99,6.99,0,0,314
2419,_6,_2,_32,6.99,6.99,0,0,295
2420,_6,_2,_33,6.99,6.99,0,0,287
2421,_6,_2,_34,6.99,6.99,0,0,294
2422,_6,_2,_35,6.99,6.99,0,0,301
2423,_6,_2,_36,6.99,6.99,0,1,296
2424,_6,_2,_37,6.99,6.99,0,0,261
2425,_6,_2,_38,6.99,6.99,0,0,268
2426,_6,_2,_39,6.99,6.99,0,0,253
2427,_6,_2,_40,6.99,6.99,0,0,285
2428,_6,_2,_41,6.99,6.99,0,0,245
2429,_6,_2,_42,6.99,6.99,0,0,260
2430,_6,_2,_43,6.99,6.99,0,0,258
2431,_6,_3,_5,19.99,19.99,0,0,99
2432,_6,_3,_6,19.99,19.99,0,1,90
2433,_6,_3,_7,19.99,19.99,0,0,87
2434,_6,_3,_8,19.99,19.99,0,0,83
2435,_6,_3,_9,19.99,19.99,0,0,85
2436,_6,_3,_10,19.99,19.99,0,0,87
2437,_6,_3,_11,19.99,19.99,0,0,78
2438,_6,_3,_12,19.99,19.99,0,0,73
2439,_6,_3,_13,19.99,19.99,0,0,87
2440,_6,_3,_14,19.99,19.99,0,0,75
2441,_6,_3,_15,19.99,19.99,0,0,74
2442,_6,_3,_16,19.99,19.99,0,0,75
2443,_6,_3,_17,19.99,19.99,0,0,71
2444,_6,_3,_18,19.99,19.99,0,0,67
2445,_6,_3,_19,19.99,19.99,0,0,67
2446,_6,_3,_20,19.99,19.99,0,0,72
2447,_6,_3,_21,19.99,19.99,0,0,77
2448,_6,_3,_22,19.99,19.99,0,0,79
2449,_6,_3,_23,19.99,19.99,0,0,79
2450,_6,_3,_24,19.99,19.99,0,0,71
2451,_6,_3,_25,19.99,19.99,0,0,78
2452,_6,_3,_26,19.99,10.0,1,0,346
2453,_6,_3,_27,19.99,10.0,1,0,372
2454,_6,_3,_28,19.99,10.0,1,0,448
2455,_6,_3,_29,19.99,10.0,1,0,573
2456,_6,_3,_30,19.99,10.0,1,0,753
2457,_6,_3,_31,19.99,19.99,0,0,266
2458,_6,_3,_32,19.99,19.99,0,0,294
2459,_6,_3,_33,19.99,19.99,0,0,397
2460,_6,_3,_34,19.99,19.99,0,0,373
2461,_6,_3,_35,19.99,19.99,0,0,159
2462,_6,_3,_36,19.99,19.99,0,1,104
2463,_6,_3,_37,19.99,19.99,0,0,83
2464,_6,_3,_38,19.99,19.99,0,0,65
2465,_6,_3,_39,19.99,19.99,0,0,69
2466,_6,_3,_40,19.99,19.99,0,0,69
2467,_6,_3,_41,19.99,19.99,0,0,72
2468,_6,_3,_42,19.99,19.99,0,0,81
2469,_6,_3,_43,19.99,19.99,0,0,76
2470,_6,_3,_44,19.99,10.0,1,0,305
2471,_6,_3,_45,19.99,10.0,1,0,329
2472,_6,_3,_46,19.99,10.0,1,0,322
2473,_6,_3,_47,19.99,10.0,1,1,371
2474,_6,_3,_48,19.99,19.99,0,0,97
2475,_6,_3,_49,19.99,19.99,0,0,111
2476,_6,_3,_50,19.99,19.99,0,0,129
2477,_6,_3,_51,19.99,19.99,0,0,155
2478,_6,_3,_52,19.99,19.99,0,1,82
2479,_6,_3,_1,21.99,21.99,0,0,106
2480,_6,_3,_2,21.99,21.99,0,0,79
2481,_6,_3,_3,21.99,21.99,0,0,81
2482,_6,_3,_4,21.99,21.99,0,0,74
2483,_6,_3,_5,21.99,21.99,0,0,70
2484,_6,_3,_6,21.99,21.99,0,1,79
2485,_6,_3,_7,21.99,21.99,0,0,75
2486,_6,_3,_8,21.99,21.99,0,0,69
2487,_6,_3,_9,21.99,21.99,0,0,71
2488,_6,_3,_10,21.99,21.99,0,0,69
2489,_6,_3,_11,21.99,21.99,0,0,62
2490,_6,_3,_12,21.99,21.99,0,0,60
2491,_6,_3,_13,21.99,21.99,0,0,64
2492,_6,_3,_14,21.99,21.99,0,0,73
2493,_6,_3,_15,21.99,21.99,0,0,70
2494,_6,_3,_16,21.99,21.99,0,0,67
2495,_6,_3,_17,21.99,21.99,0,0,61
2496,_6,_3,_18,21.99,21.99,0,0,66
2497,_6,_3,_19,21.99,21.99,0,0,61
2498,_6,_3,_20,21.99,21.99,0,0,61
2499,_6,_3,_21,21.99,21.99,0,0,71
2500,_6,_3,_22,21.99,21.99,0,0,71
2501,_6,_3,_23,21.99,21.99,0,0,73
2502,_6,_3,_24,21.99,21.99,0,0,64
2503,_6,_3,_25,21.99,21.99,0,0,59
2504,_6,_3,_26,21.99,11.0,1,0,293
2505,_6,_3,_27,21.99,11.0,1,0,319
2506,_6,_3,_28,21.99,11.0,1,0,421
2507,_6,_3,_29,21.99,11.0,1,0,564
2508,_6,_3,_30,21.99,11.0,1,0,647
2509,_6,_3,_31,21.99,21.99,0,0,202
2510,_6,_3,_32,21.99,21.99,0,0,256
2511,_6,_3,_33,21.99,21.99,0,0,325
2512,_6,_3,_34,21.99,21.99,0,0,343
2513,_6,_3,_35,21.99,21.99,0,0,131
2514,_6,_3,_36,21.99,21.99,0,1,88
2515,_6,_3,_37,21.99,21.99,0,0,79
2516,_6,_3,_38,21.99,21.99,0,0,63
2517,_6,_3,_39,21.99,21.99,0,0,64
2518,_6,_3,_40,21.99,21.99,0,0,78
2519,_6,_3,_41,21.99,21.99,0,0,71
2520,_6,_3,_42,21.99,21.99,0,0,65
2521,_6,_3,_43,21.99,21.99,0,0,61
2522,_6,_3,_44,21.99,11.0,1,0,255
2523,_6,_3,_45,21.99,11.0,1,0,253
2524,_6,_3,_46,21.99,11.0,1,0,241
2525,_6,_3,_47,21.99,11.0,1,1,305
2526,_6,_3,_48,21.99,21.99,0,0,81
2527,_6,_3,_49,21.99,21.99,0,0,96
2528,_6,_3,_50,21.99,21.99,0,0,110
2529,_6,_3,_51,21.99,21.99,0,0,133
2530,_6,_3,_52,21.99,21.99,0,1,79
2531,_6,_3,_1,19.99,19.99,0,0,111
2532,_6,_3,_2,19.99,19.99,0,0,107
2533,_6,_3,_3,19.99,19.99,0,0,89
2534,_6,_3,_4,19.99,19.99,0,0,87
2535,_6,_3,_5,19.99,19.99,0,0,98
2536,_6,_3,_6,19.99,19.99,0,1,105
2537,_6,_3,_7,19.99,19.99,0,0,86
2538,_6,_3,_8,19.99,19.99,0,0,82
2539,_6,_3,_9,19.99,19.99,0,0,83
2540,_6,_3,_10,19.99,19.99,0,0,82
2541,_6,_3,_11,19.99,19.99,0,0,82
2542,_6,_3,_12,19.99,19.99,0,0,75
2543,_6,_3,_13,19.99,19.99,0,0,69
2544,_6,_3,_14,19.99,19.99,0,0,82
2545,_6,_3,_15,19.99,19.99,0,0,65
2546,_6,_3,_16,19.99,19.99,0,0,75
2547,_6,_3,_17,19.99,19.99,0,0,67
2548,_6,_3,_18,19.99,19.99,0,0,77
2549,_6,_3,_19,19.99,19.99,0,0,79
2550,_6,_3,_20,19.99,19.99,0,0,73
2551,_6,_3,_21,19.99,19.99,0,0,79
2552,_6,_3,_22,19.99,19.99,0,0,78
2553,_6,_3,_23,19.99,19.99,0,0,81
2554,_6,_3,_24,19.99,19.99,0,0,84
2555,_6,_3,_25,19.99,19.99,0,0,69
2556,_6,_3,_26,19.99,19.99,0,0,86
2557,_6,_3,_27,19.99,10.0,1,0,390
2558,_6,_3,_28,19.99,10.0,1,0,519
2559,_6,_3,_29,19.99,10.0,1,0,717
2560,_6,_3,_30,19.99,10.0,1,0,737
2561,_6,_3,_31,19.99,19.99,0,0,277
2562,_6,_3,_32,19.99,19.99,0,0,262
2563,_6,_3,_33,19.99,19.99,0,0,314
2564,_6,_3,_34,19.99,19.99,0,0,356
2565,_6,_3,_35,19.99,19.99,0,0,358
2566,_6,_3,_36,19.99,19.99,0,1,162
2567,_6,_3,_37,19.99,19.99,0,0,86
2568,_6,_3,_38,19.99,19.99,0,0,79
2569,_6,_3,_39,19.99,19.99,0,0,69
2570,_6,_3,_40,19.99,19.99,0,0,81
2571,_6,_3,_41,19.99,19.99,0,0,81
2572,_6,_3,_42,19.99,19.99,0,0,78
2573,_6,_3,_43,19.99,19.99,0,0,74
2574,_7,_1,_5,9.99,7.99,1,0,88
2575,_7,_1,_6,9.99,7.99,1,1,138
2576,_7,_1,_7,9.99,7.99,1,0,123
2577,_7,_1,_8,9.99,7.99,1,0,85
2578,_7,_1,_9,9.99,9.99,0,0,63
2579,_7,_1,_10,9.99,9.99,0,0,63
2580,_7,_1,_11,9.99,9.99,0,0,78
2581,_7,_1,_12,9.99,9.99,0,0,77
2582,_7,_1,_13,9.99,9.99,0,0,137
2583,_7,_1,_14,9.99,9.99,0,0,91
2584,_7,_1,_15,9.99,9.99,0,0,46
2585,_7,_1,_16,9.99,9.99,0,0,39
2586,_7,_1,_17,9.99,9.99,0,0,44
2587,_7,_1,_18,9.99,7.99,1,0,66
2588,_7,_1,_19,9.99,7.99,1,0,65
2589,_7,_1,_20,9.99,7.99,1,0,69
2590,_7,_1,_21,9.99,7.99,1,0,62
2591,_7,_1,_22,9.99,9.99,0,0,44
2592,_7,_1,_23,9.99,9.99,0,0,43
2593,_7,_1,_24,9.99,9.99,0,0,44
2594,_7,_1,_25,9.99,9.99,0,0,51
2595,_7,_1,_26,9.99,9.99,0,0,65
2596,_7,_1,_27,9.99,9.99,0,0,57
2597,_7,_1,_28,9.99,9.99,0,0,53
2598,_7,_1,_29,9.99,9.99,0,0,47
2599,_7,_1,_30,9.99,9.99,0,0,52
2600,_7,_1,_31,9.99,9.99,0,0,54
2601,_7,_1,_32,9.99,9.99,0,0,52
2602,_7,_1,_33,9.99,9.99,0,0,49
2603,_7,_1,_34,9.99,9.99,0,0,48
2604,_7,_1,_35,9.99,9.99,0,0,48
2605,_7,_1,_36,9.99,9.99,0,1,55
2606,_7,_1,_37,9.99,9.99,0,0,51
2607,_7,_1,_38,9.99,9.99,0,0,57
2608,_7,_1,_39,9.99,9.99,0,0,51
2609,_7,_1,_40,9.99,9.99,0,0,56
2610,_7,_1,_41,9.99,9.99,0,0,65
2611,_7,_1,_42,9.99,9.99,0,0,63
2612,_7,_1,_43,9.99,9.99,0,0,97
2613,_7,_1,_44,9.99,9.99,0,0,85
2614,_7,_1,_45,9.99,9.99,0,0,45
2615,_7,_1,_46,9.99,9.99,0,0,51
2616,_7,_1,_47,9.99,9.99,0,1,58
2617,_7,_1,_48,9.99,9.99,0,0,65
2618,_7,_1,_49,9.99,9.99,0,0,85
2619,_7,_1,_50,9.99,9.99,0,0,107
2620,_7,_1,_51,9.99,9.99,0,0,145
2621,_7,_1,_52,9.99,9.99,0,1,63
2622,_7,_1,_1,10.99,10.99,0,0,44
2623,_7,_1,_2,10.99,10.99,0,0,45
2624,_7,_1,_3,10.99,10.99,0,0,47
2625,_7,_1,_4,10.99,10.99,0,0,49
2626,_7,_1,_5,10.99,8.79,1,0,77
2627,_7,_1,_6,10.99,8.79,1,1,91
2628,_7,_1,_7,10.99,8.79,1,0,94
2629,_7,_1,_8,10.99,8.79,1,0,73
2630,_7,_1,_9,10.99,10.99,0,0,49
2631,_7,_1,_10,10.99,10.99,0,0,51
2632,_7,_1,_11,10.99,10.99,0,0,53
2633,_7,_1,_12,10.99,10.99,0,0,51
2634,_7,_1,_13,10.99,10.99,0,0,48
2635,_7,_1,_14,10.99,10.99,0,0,49
2636,_7,_1,_15,10.99,10.99,0,0,49
2637,_7,_1,_16,10.99,10.99,0,0,89
2638,_7,_1,_17,10.99,10.99,0,0,73
2639,_7,_1,_18,10.99,8.79,1,0,56
2640,_7,_1,_19,10.99,8.79,1,0,55
2641,_7,_1,_20,10.99,8.79,1,0,52
2642,_7,_1,_21,10.99,8.79,1,0,57
2643,_7,_1,_22,10.99,10.99,0,0,45
2644,_7,_1,_23,10.99,10.99,0,0,45
2645,_7,_1,_24,10.99,10.99,0,0,45
2646,_7,_1,_25,10.99,10.99,0,0,49
2647,_7,_1,_26,10.99,10.99,0,0,59
2648,_7,_1,_27,10.99,10.99,0,0,68
2649,_7,_1,_28,10.99,10.99,0,0,56
2650,_7,_1,_29,10.99,10.99,0,0,57
2651,_7,_1,_30,10.99,10.99,0,0,56
2652,_7,_1,_31,10.99,10.99,0,0,55
2653,_7,_1,_32,10.99,10.99,0,0,57
2654,_7,_1,_33,10.99,10.99,0,0,55
2655,_7,_1,_34,10.99,10.99,0,0,53
2656,_7,_1,_35,10.99,10.99,0,0,50
2657,_7,_1,_36,10.99,10.99,0,1,55
2658,_7,_1,_37,10.99,10.99,0,0,55
2659,_7,_1,_38,10.99,10.99,0,0,52
2660,_7,_1,_39,10.99,10.99,0,0,50
2661,_7,_1,_40,10.99,10.99,0,0,53
2662,_7,_1,_41,10.99,10.99,0,0,56
2663,_7,_1,_42,10.99,10.99,0,0,63
2664,_7,_1,_43,10.99,10.99,0,0,72
2665,_7,_1,_44,10.99,10.99,0,0,89
2666,_7,_1,_45,10.99,10.99,0,0,40
2667,_7,_1,_46,10.99,10.99,0,0,49
2668,_7,_1,_47,10.99,10.99,0,1,55
2669,_7,_1,_48,10.99,10.99,0,0,55
2670,_7,_1,_49,10.99,10.99,0,0,69
2671,_7,_1,_50,10.99,10.99,0,0,92
2672,_7,_1,_51,10.99,10.99,0,0,143
2673,_7,_1,_52,10.99,10.99,0,1,86
2674,_7,_1,_1,10.99,10.99,0,0,61
2675,_7,_1,_2,10.99,10.99,0,0,55
2676,_7,_1,_3,10.99,10.99,0,0,53
2677,_7,_1,_4,10.99,10.99,0,0,55
2678,_7,_1,_5,10.99,8.79,1,0,88
2679,_7,_1,_6,10.99,8.79,1,1,101
2680,_7,_1,_7,10.99,8.79,1,0,128
2681,_7,_1,_8,10.99,8.79,1,0,80
2682,_7,_1,_9,10.99,10.99,0,0,55
2683,_7,_1,_10,10.99,10.99,0,0,62
2684,_7,_1,_11,10.99,10.99,0,0,67
2685,_7,_1,_12,10.99,10.99,0,0,63
2686,_7,_1,_13,10.99,10.99,0,0,67
2687,_7,_1,_14,10.99,10.99,0,0,109
2688,_7,_1,_15,10.99,10.99,0,0,71
2689,_7,_1,_16,10.99,10.99,0,0,43
2690,_7,_1,_17,10.99,10.99,0,0,38
2691,_7,_1,_18,10.99,8.79,1,0,47
2692,_7,_1,_19,10.99,8.79,1,0,55
2693,_7,_1,_20,10.99,8.79,1,0,54
2694,_7,_1,_21,10.99,8.79,1,0,56
2695,_7,_1,_22,10.99,10.99,0,0,43
2696,_7,_1,_23,10.99,10.99,0,0,40
2697,_7,_1,_24,10.99,10.99,0,0,45
2698,_7,_1,_25,10.99,10.99,0,0,46
2699,_7,_1,_26,10.99,10.99,0,0,49
2700,_7,_1,_27,10.99,10.99,0,0,65
2701,_7,_1,_28,10.99,10.99,0,0,53
2702,_7,_1,_29,10.99,10.99,0,0,53
2703,_7,_1,_30,10.99,10.99,0,0,49
2704,_7,_1,_31,10.99,10.99,0,0,57
2705,_7,_1,_32,10.99,10.99,0,0,50
2706,_7,_1,_33,10.99,10.99,0,0,49
2707,_7,_1,_34,10.99,10.99,0,0,52
2708,_7,_1,_35,10.99,10.99,0,0,42
2709,_7,_1,_36,10.99,10.99,0,1,50
2710,_7,_1,_37,10.99,10.99,0,0,46
2711,_7,_1,_38,10.99,10.99,0,0,50
2712,_7,_1,_39,10.99,10.99,0,0,47
2713,_7,_1,_40,10.99,10.99,0,0,47
2714,_7,_1,_41,10.99,10.99,0,0,47
2715,_7,_1,_42,10.99,10.99,0,0,57
